DataSource	Name	Country	CatalogId	NoradId	BirthDate	Operator	Users	Purpose	DetailedPurpose	LaunchMass	DryMass	Power	Lifetime	Contractor	LaunchSite	LaunchVehicle	OrbitType	Epoch	SMA	Ecc	Inc	RAAN	ArgP	MeanAnom	OpsStatusCode	ObjectType
CELESTRAK	HULIANWANG DIGUI-94		2025-231H	66002	2025-10-16	PRC												2026-08-03T09:52:18.575904	7527441.518217632	0.00003365	0.8728042523373244	0.10876368299653064	0.7158712273150021	5.568881385532875	+	PAY
CELESTRAK	HULIANWANG DIGUI-95		2025-231J	66003	2025-10-16	PRC												2026-08-03T09:27:59.778432	7527446.546608647	0.00002882	0.8727501471305124	0.10616314241105908	0.9150394749063351	5.3697148832707935	+	PAY
CELESTRAK	STARLINK-34849		2025-232A	66005	2025-10-16	US												2026-08-03T05:36:05.726304	6840822.585332265	0.00014368	0.9277768877873896	2.460860140105193	1.361047893277974	4.924168977150933	+	PAY
CELESTRAK	STARLINK-35336		2025-232B	66006	2025-10-16	US												2026-08-03T12:24:36.136224	6840782.900918276	0.0001189	0.9277943410799097	2.442000112208142	1.803361449623141	4.4818048062574585	+	PAY
CELESTRAK	STARLINK-35196		2025-232C	66007	2025-10-16	US												2026-08-03T14:00:01.999872	6840939.594099224	0.00010338	0.9277978317384137	2.467028133681741	1.5098145227302149	1.9981035422314162	+	PAY
CELESTRAK	STARLINK-35236		2025-232D	66008	2025-10-16	US												2026-08-03T01:31:03.986976	6840806.969482348	0.00012615	0.9277873597629015	2.4794042634076328	1.3838942531865799	4.901289455986539	+	PAY
CELESTRAK	STARLINK-35276		2025-232E	66009	2025-10-16	US												2026-08-03T14:00:01.999872	6840883.634828007	0.00004603	0.9277978317384137	2.467883345015218	2.1445576104247643	0.9570460593433345	+	PAY
CELESTRAK	STARLINK-35297		2025-232F	66010	2025-10-16	US												2026-08-03T12:03:23.762304	6840871.61207131	0.00010387	0.9277803784458936	2.4404258252228432	1.53583738187745	4.749306184722874	+	PAY
CELESTRAK	STARLINK-35256		2025-232G	66011	2025-10-16	US												2026-08-03T05:19:31.219968	6853318.777731282	0.00012859	0.9277699064703817	2.4965800485765084	1.818200238923597	4.466981724920271	+	PAY
CELESTRAK	STARLINK-35293		2025-232H	66012	2025-10-16	US												2026-08-03T05:10:25.659264	6853241.515700754	0.00011293	0.9277716517996337	2.495925550107011	1.4772850761315444	4.807872453102796	+	PAY
CELESTRAK	STARLINK-35307		2025-232J	66013	2025-10-16	US												2026-08-03T04:56:50.233344	6840819.509115726	0.00012702	0.9277821237751457	2.4702028875911184	1.6287447486196123	4.656444196541264	+	PAY
CELESTRAK	STARLINK-35395		2025-232K	66014	2025-10-16	US												2026-08-03T05:37:45.419808	6853334.265033983	0.00016265	0.9277699064703817	2.498026926526412	1.7118503462825743	4.573404921389877	+	PAY
CELESTRAK	STARLINK-34622		2025-232L	66015	2025-10-16	US												2026-08-03T12:30:40.312224	6840720.647004834	0.00007923	0.9277960864091616	2.442405028594605	1.8447257528954064	4.440361963168853	+	PAY
CELESTRAK	STARLINK-35243		2025-232M	66016	2025-10-16	US												2026-08-03T00:42:43.077600	6840831.659448155	0.00016774	0.9277856144336496	2.4881291643383525	2.1218246969175385	4.163397409499125	+	PAY
CELESTRAK	STARLINK-35398		2025-232N	66017	2025-10-16	US												2026-08-03T04:29:33.171936	6840734.434522586	0.00014523	0.9277925957506576	2.4681311817690013	1.569710732000156	4.715514865075011	+	PAY
CELESTRAK	STARLINK-35376		2025-232P	66018	2025-10-16	US												2026-08-03T05:11:58.915968	6840809.100532367	0.00011976	0.9277803784458936	2.471298954361371	1.5641728022835784	4.721002180243281	+	PAY
CELESTRAK	STARLINK-35382		2025-232Q	66019	2025-10-16	US												2026-08-03T05:18:02.685024	6840817.381029786	0.00012	0.9277786331166417	2.471756230625393	1.4136119743602873	4.87156126283732	+	PAY
CELESTRAK	STARLINK-35430		2025-232R	66020	2025-10-16	US												2026-08-03T04:08:15.795456	6853301.46024175	0.00012561	0.9277768877873896	2.503606744145038	1.5936444320327543	4.6915392771403654	+	PAY
CELESTRAK	STARLINK-35432		2025-232S	66021	2025-10-16	US												2026-08-03T05:21:45.157248	6840798.489881347	0.00013385	0.9278152850309335	2.4967999600622597	1.7160356458288568	4.56916377130753	+	PAY
CELESTRAK	STARLINK-35340		2025-232T	66022	2025-10-16	US												2026-08-03T05:33:11.880000	6853323.904326324	0.00013327	0.9277873597629015	2.4975888488841615	1.586259943967566	4.69893772783957	+	PAY
CELESTRAK	STARLINK-35394		2025-232U	66023	2025-10-16	US												2026-08-03T03:50:03.389280	6853364.708423459	0.00013474	0.9277611798241217	2.5022139714019462	2.07206535994318	4.213102641266672	+	PAY
CELESTRAK	STARLINK-35410		2025-232V	66024	2025-10-16	US												2026-08-03T11:57:20.258496	6840800.638757769	0.00017346	0.9277821237751457	2.439858593215945	1.5883717923624794	4.696911400578004	+	PAY
CELESTRAK	STARLINK-35280		2025-232W	66025	2025-10-16	US												2026-08-03T05:14:59.557632	6853429.421157032	0.00013832	0.9277821237751457	2.496176877519298	1.789468628777266	4.495734279017625	+	PAY
CELESTRAK	STARLINK-34812		2025-232X	66026	2025-10-16	US												2026-08-03T01:37:07.751712	6840798.65929478	0.00013287	0.9277925957506576	2.479849322366891	1.4065189562801823	4.878678715526953	+	PAY
CELESTRAK	STARLINK-35341		2025-232Y	66027	2025-10-16	US												2026-08-03T05:02:53.818368	6840812.129182321	0.00011654	0.9277681611411298	2.4704961029054533	1.6084134081631303	4.676754593046722	+	PAY
CELESTRAK	STARLINK-35339		2025-232Z	66028	2025-10-16	US												2026-08-03T05:08:56.797728	6840784.645569976	0.00012482	0.9277803784458936	2.470923708572192	1.52292020008344	4.76226350908968	+	PAY
CELESTRAK	STARLINK-35399		2025-232AA	66029	2025-10-16	US												2026-08-03T05:33:11.637216	6840799.4290857725	0.000136	0.9277803784458936	2.4727824842255663	1.6087013874897094	4.6765050109636865	+	PAY
CELESTRAK	STARLINK-35431		2025-232AB	66030	2025-10-16	US												2026-08-03T04:50:46.686336	6840797.699285466	0.00013418	0.9277751424581377	2.4695326811583524	1.50326430204748	4.781938605747412	+	PAY
CELESTRAK	STARLINK-35326		2025-232AC	66031	2025-10-16	US												2026-08-03T04:05:19.744224	6840786.515053188	0.00013017	0.9277960864091616	2.466052494629876	1.606072921636206	4.679123004841678	+	PAY
CELESTRAK	STARLINK-35311		2025-232AD	66032	2025-10-16	US												2026-08-03T05:45:10.957824	6840797.54770508	0.00014743	0.9277768877873896	2.4611917526630718	1.5624868142261514	4.72274227350752	+	PAY
CELESTRAK	QIANFAN-91		2025-233A	66033	2025-10-17	PRC												2026-08-03T12:47:51.087552	7446659.453043825	0.0002238	1.5533151090069215	0.6701453462420028	1.6411906915155838	4.644450293921558	+	PAY
CELESTRAK	QIANFAN-92		2025-233B	66034	2025-10-17	PRC												2026-08-03T12:59:40.568928	7446664.042618972	0.00020184	1.5532871837388895	0.6695013197480169	1.618635801592061	4.666963295943033	+	PAY
CELESTRAK	QIANFAN-93		2025-233C	66035	2025-10-17	PRC												2026-08-03T13:11:26.958048	7446652.971061826	0.00021881	1.5533325622994414	0.6706148398107892	1.6464982377708985	4.639132275690732	+	PAY
CELESTRAK	QIANFAN-94		2025-233D	66036	2025-10-17	PRC												2026-08-03T12:53:44.017728	7446655.738028606	0.00021072	1.5533273263116854	0.6689218704363546	1.5778614196069696	4.707753385891393	+	PAY
CELESTRAK	QIANFAN-95		2025-233E	66037	2025-10-17	PRC												2026-08-03T13:05:35.010240	7446652.316985061	0.00023013	1.5533238356531816	0.6609177904867087	1.5904400075260927	4.695214940545066	+	PAY
CELESTRAK	QIANFAN-96		2025-233F	66038	2025-10-17	PRC												2026-08-03T11:54:31.205664	7446657.24828646	0.00023021	1.5533168543361733	0.6704699774828737	1.6516382324180219	4.634014970323885	+	PAY
CELESTRAK	QIANFAN-97		2025-233G	66039	2025-10-17	PRC												2026-08-03T11:30:47.080512	7446656.123860832	0.00022186	1.5533255809824333	0.6702483206678704	1.639981178343952	4.645656316434686	+	PAY
CELESTRAK	QIANFAN-98		2025-233H	66040	2025-10-17	PRC												2026-08-03T11:42:36.373536	7446657.57165077	0.00020928	1.5533063823606617	0.6654451745663821	1.3741396079971835	4.911464725525667	+	PAY
CELESTRAK	QIANFAN-99		2025-233J	66041	2025-10-17	PRC												2026-08-03T11:48:30.633408	7446657.160096199	0.00022114	1.5533255809824333	0.6703024258746824	1.4534543505248139	4.832177908266069	+	PAY
CELESTRAK	QIANFAN-100		2025-233K	66042	2025-10-17	PRC												2026-08-03T11:36:35.591328	7446657.4834605	0.00021924	1.5533447796042055	0.669134800605098	1.6589668699471463	4.626663643514484	+	PAY
CELESTRAK	QIANFAN-101		2025-233L	66043	2025-10-17	PRC												2026-08-03T11:48:40.352544	7180472.060497702	0.00148772	1.5533255809824333	0.6131673274813959	6.255682408826659	0.029499555017208155	P	PAY
CELESTRAK	QIANFAN-102		2025-233M	66044	2025-10-17	PRC												2026-08-03T12:06:19.631232	7446657.501833473	0.0002144	1.5533203449946775	0.6686827603288314	1.5583486385696728	4.727274893574949	+	PAY
CELESTRAK	QIANFAN-103		2025-233N	66045	2025-10-17	PRC												2026-08-03T12:12:13.525632	7446654.22777152	0.00022024	1.5533273263116854	0.6703600217399981	1.6512821852506152	4.634350073540268	+	PAY
CELESTRAK	QIANFAN-104		2025-233P	66046	2025-10-17	PRC												2026-08-03T12:18:14.823648	7446634.521007741	0.00020403	1.5533343076286934	0.6686827603288314	1.5492537278375305	4.736348860356068	+	PAY
CELESTRAK	QIANFAN-105		2025-233Q	66047	2025-10-17	PRC												2026-08-03T12:30:08.566272	7446636.817612507	0.00022675	1.5533569969089693	0.66603858651206	1.585350627427277	4.700297339326873	+	PAY
CELESTRAK	QIANFAN-106		2025-233R	66048	2025-10-17	PRC												2026-08-03T12:24:09.297792	7446657.817848622	0.00021216	1.5533028917021574	0.6695048104065208	1.4086028794070633	4.8770101807620465	+	PAY
CELESTRAK	QIANFAN-107		2025-233S	66049	2025-10-17	PRC												2026-08-03T12:35:59.542944	7446659.706591026	0.0002161	1.5533308169701896	0.6701872341440505	1.6472138227642164	4.638411454709658	+	PAY
CELESTRAK	QIANFAN-108		2025-233T	66050	2025-10-17	PRC												2026-08-03T12:41:51.945216	7446654.620952731	0.00020834	1.5533185996654253	0.6699079814637315	1.4319082609089437	4.853699563272411	+	PAY
CELESTRAK	2025-234B		2025-234B	66054	2025-10-19	PAKI												2026-08-03T03:53:04.024896	6879516.7921239585	0.00092377	1.7012230364671808	4.95780670782462	5.0969443557936085	1.1866842650159846	+	PAY
CELESTRAK	2025-234C		2025-234C	66055	2025-10-19	PRC												2026-08-03T03:40:59.904768	6870254.156280278	0.00142686	1.7003416451949236	4.94119640933339	6.282900818511511	0.0024399702942880727	+	PAY
CELESTRAK	2025-234D		2025-234D	66056	2025-10-19	PRC												2026-08-03T04:14:52.840608	6882756.531046563	0.00026072	1.700317210585396	4.928888347448326	3.6063685974081277	2.678738317277905	+	PAY
CELESTRAK	STARLINK-35552		2025-235A	66058	2025-10-19	US												2026-08-03T10:15:56.693664	6840818.367795686	0.00011617	0.9277960864091616	4.856609027135485	1.4998853446156188	4.785282656594233	+	PAY
CELESTRAK	STARLINK-35560		2025-235B	66059	2025-10-19	US												2026-08-03T13:18:17.498880	6840853.178271048	0.00015019	0.9277803784458936	4.920638176074149	1.5306031394507194	4.75463292959996	+	PAY
CELESTRAK	STARLINK-35558		2025-235C	66060	2025-10-19	US												2026-08-03T11:49:19.580736	6853314.588680249	0.00012779	0.9277611798241217	4.951057519607158	1.6458681739109287	4.6393190259206945	+	PAY
CELESTRAK	STARLINK-35566		2025-235D	66061	2025-10-19	US												2026-08-03T12:18:02.085696	6853335.513098816	0.00012285	0.9278030677261695	4.940744369057124	1.4780006611248622	4.80717606673125	+	PAY
CELESTRAK	STARLINK-35421		2025-235E	66062	2025-10-19	US												2026-08-03T11:02:04.862400	6840818.5461269105	0.00011302	0.9277803784458936	4.922786676383353	1.1772298164579313	5.107913750142393	+	PAY
CELESTRAK	STARLINK-35562		2025-235F	66063	2025-10-19	US												2026-08-03T13:35:32.058528	6853313.430198271	0.00011677	0.9277873597629015	4.946601694026817	1.3852329207228595	4.899929844499236	+	PAY
CELESTRAK	STARLINK-35542		2025-235G	66064	2025-10-19	US												2026-08-03T13:08:11.211936	6853239.404812136	0.00012194	0.9277646704826257	4.944594565387023	1.925010898487146	4.360150121405698	+	PAY
CELESTRAK	STARLINK-35375		2025-235H	66065	2025-10-19	US												2026-08-03T10:24:23.548032	6853325.274803851	0.00012586	0.9277786331166417	4.957031781636735	1.4851530203995347	4.800030688773584	+	PAY
CELESTRAK	STARLINK-35179		2025-235J	66066	2025-10-19	US												2026-08-03T11:40:12.497664	6853301.092992725	0.00011631	0.9277646704826257	4.950333207967581	1.5115930132379967	4.77357149731335	+	PAY
CELESTRAK	STARLINK-35401		2025-235K	66067	2025-10-19	US												2026-08-03T10:49:57.740736	6840803.295877007	0.00014046	0.9278013223969176	4.921835471941018	1.4426734517352449	4.842539928035159	+	PAY
CELESTRAK	STARLINK-35422		2025-235L	66068	2025-10-19	US												2026-08-03T11:05:06.708480	6840814.732813422	0.0001136	0.9277943410799097	4.922968190625561	1.4798542007904802	4.805306819102364	+	PAY
CELESTRAK	STARLINK-35279		2025-235M	66069	2025-10-19	US												2026-08-03T10:53:06.245664	6853325.179258554	0.0001033	0.9277995770676656	4.946652308575125	1.643014560583918	4.64212377002865	+	PAY
CELESTRAK	STARLINK-35295		2025-235N	66070	2025-10-19	US												2026-08-03T11:52:21.756000	6853315.466499393	0.00009627	0.9277646704826257	4.95117271133779	1.4395178964476392	4.84560472620166	+	PAY
CELESTRAK	STARLINK-35323		2025-235P	66071	2025-10-19	US												2026-08-03T12:08:54.974976	6853307.157086575	0.00011674	0.9278030677261695	4.940016566759042	1.4866906554705417	4.798473855080806	+	PAY
CELESTRAK	STARLINK-35299		2025-235Q	66072	2025-10-19	US												2026-08-03T09:37:22.404864	6840795.752518391	0.00009023	0.9277751424581377	4.9287714103884435	1.130777878416102	5.15432030962367	+	PAY
CELESTRAK	STARLINK-35274		2025-235R	66073	2025-10-19	US												2026-08-03T10:19:50.233728	6853358.862167671	0.00011049	0.9277681611411298	4.956653045189052	1.4731434098165617	4.812008883430022	+	PAY
CELESTRAK	STARLINK-35321		2025-235S	66074	2025-10-19	US												2026-08-03T11:44:46.011552	6853330.685061693	0.0001036	0.9277646704826257	4.9506526032206954	1.691340982242389	4.5937956030409275	+	PAY
CELESTRAK	STARLINK-35131		2025-235T	66075	2025-10-19	US												2026-08-03T11:08:08.265984	6840805.831139712	0.00009197	0.9277716517996337	4.923147959538517	1.5063186282384702	4.778798758423074	+	PAY
CELESTRAK	STARLINK-34801		2025-235U	66076	2025-10-19	US												2026-08-03T13:09:42.601536	6853353.720578145	0.00009601	0.9277541985071137	4.944636453289071	1.656238920326279	4.628883702323021	+	PAY
CELESTRAK	STARLINK-35129		2025-235V	66077	2025-10-19	US												2026-08-03T09:55:33.147840	6840837.339330964	0.00013373	0.9277908504214055	4.930101351278462	1.673789951284334	4.611411211181306	+	PAY
CELESTRAK	STARLINK-35116		2025-235W	66078	2025-10-19	US												2026-08-03T11:32:22.703712	6840797.827088545	0.00010278	0.9277751424581377	4.924931686034055	1.5592422471466938	4.725897828795126	+	PAY
CELESTRAK	STARLINK-35402		2025-235X	66079	2025-10-19	US												2026-08-03T10:48:32.540832	6853328.636806089	0.0001527	0.9278152850309335	4.946311969370986	1.2847194091005059	5.0005044426454095	+	PAY
CELESTRAK	STARLINK-35325		2025-235Y	66080	2025-10-19	US												2026-08-03T10:46:57.593280	6840816.899535711	0.00013317	0.9277891050921536	4.921552728602194	1.4556761546626025	4.829523262473785	+	PAY
CELESTRAK	STARLINK-35403		2025-235Z	66081	2025-10-19	US												2026-08-03T11:16:13.454688	6848834.609454442	0.00012244	0.9277821237751457	4.923606981131791	1.5246026974823628	4.760575775703002	+	PAY
CELESTRAK	STARLINK-35011		2025-235AA	66082	2025-10-19	US												2026-08-03T11:36:23.711328	6848799.879187206	0.00027799	0.9277751424581377	4.925179522787839	0.6215065106474247	5.663748757025027	+	PAY
CELESTRAK	STARLINK-35291		2025-235AB	66083	2025-10-19	US												2026-08-03T10:22:52.291488	6853341.845991571	0.00012781	0.9277821237751457	4.956776963565944	1.422923305919677	4.862260403253442	+	PAY
CELESTRAK	STARLINK-35379		2025-235AC	66084	2025-10-19	US												2026-08-03T10:04:37.962912	6853342.081870461	0.00011772	0.9277699064703817	4.955377209505844	1.6306384308580262	4.654529570351826	+	PAY
CELESTRAK	STARLINK-35370		2025-235AD	66085	2025-10-19	US												2026-08-03T13:21:52.895808	6853276.057474007	0.00010274	0.9277751424581377	4.945479447317784	1.8466822669868925	4.438447336979416	+	PAY
CELESTRAK	STARLINK-35596		2025-236A	66086	2025-10-19	US												2026-08-03T12:01:09.444864	6840811.977601135	0.0001694	0.9278065583846735	2.475587228333521	1.4683018664715295	4.816970854493442	+	PAY
CELESTRAK	STARLINK-35563		2025-236B	66087	2025-10-19	US												2026-08-03T05:14:59.722656	6840813.992739945	0.00014804	0.9277629251533738	2.469777027253632	1.7299546466135114	4.555272695790908	+	PAY
CELESTRAK	STARLINK-35461		2025-236C	66088	2025-10-19	US												2026-08-03T11:47:51.960768	6853304.502737591	0.00013276	0.9277681611411298	2.4744771989292524	1.5884398602033074	4.696757811603828	+	PAY
CELESTRAK	STARLINK-35571		2025-236D	66089	2025-10-19	US												2026-08-03T14:00:01.999872	6844240.5664352635	0.00013408	0.9277908504214055	2.4687682269459787	1.5209322700654186	0.16834922365961702	+	PAY
CELESTRAK	STARLINK-35570		2025-236E	66090	2025-10-19	US												2026-08-03T03:48:29.064672	6853324.09840262	0.00011706	0.9277699064703817	2.5002679292859726	1.6416043345483067	4.643561921332293	+	PAY
CELESTRAK	STARLINK-35532		2025-236F	66091	2025-10-19	US												2026-08-03T05:13:25.048128	6853332.819906991	0.0001258	0.9277733971288856	2.4942709779761207	1.806078927268496	4.479097800587615	+	PAY
CELESTRAK	STARLINK-35527		2025-236G	66092	2025-10-19	US												2026-08-03T04:17:25.897344	6840791.16944778	0.00012185	0.9277821237751457	2.465415449452898	1.5176283617913933	4.7675501113939704	+	PAY
CELESTRAK	STARLINK-35500		2025-236H	66093	2025-10-19	US												2026-08-03T10:15:14.831136	6840985.912132906	0.000137	0.9278065583846735	2.479906918232207	1.2698352412394984	5.0153606852383845	+	PAY
CELESTRAK	STARLINK-35528		2025-236J	66094	2025-10-19	US												2026-08-03T14:00:01.999872	6853367.706201948	0.00011847	0.9277594344948698	2.4682446281703805	1.7963347540546117	0.14281505670294	+	PAY
CELESTRAK	STARLINK-35559		2025-236K	66095	2025-10-19	US												2026-08-03T04:02:09.640896	6853318.685171995	0.00012346	0.9277664158118777	2.5013029095324053	1.6188365144560404	4.666341958729324	+	PAY
CELESTRAK	STARLINK-34386		2025-236L	66096	2025-10-19	US												2026-08-03T11:43:18.247296	6853319.700338535	0.00013207	0.9277803784458936	2.4741019531400736	1.5687438195945513	4.716452106883333	+	PAY
CELESTRAK	STARLINK-35613		2025-236M	66097	2025-10-19	US												2026-08-03T05:39:15.057216	6853314.260244586	0.00011862	0.9277856144336496	2.496211784104338	1.804202698322602	4.4809600668994936	+	PAY
CELESTRAK	STARLINK-34206		2025-236N	66098	2025-10-19	US												2026-08-03T02:52:43.785408	6840840.394762072	0.00012296	0.9277908504214055	2.4713635315436946	1.617684597149724	4.6674973666941435	+	PAY
CELESTRAK	STARLINK-34460		2025-236P	66099	2025-10-19	US												2026-08-03T05:17:58.647552	6853331.58975817	0.00011665	0.9277716517996337	2.494588627899983	1.5618986382682294	4.723265872283118	+	PAY
CELESTRAK	STARLINK-35609		2025-236Q	66100	2025-10-19	US												2026-08-03T04:53:48.445152	6840878.674134108	0.00010224	0.9277716517996337	2.4681119831472293	1.6997342706152299	4.585404059997338	+	PAY
CELESTRAK	STARLINK-35595		2025-236R	66101	2025-10-19	US												2026-08-03T03:47:15.664416	6840818.097326685	0.00012138	0.9277681611411298	2.475524396480449	1.6489888226134946	4.636187905242617	+	PAY
CELESTRAK	STARLINK-35599		2025-236S	66102	2025-10-19	US												2026-08-03T12:12:27.931968	6840782.8622803455	0.00013582	0.9277960864091616	2.439216312051211	1.713449067877401	4.571755585246742	+	PAY
CELESTRAK	STARLINK-35622		2025-236T	66103	2025-10-19	US												2026-08-03T04:59:50.579520	6840781.47131524	0.00010241	0.9277681611411298	2.468548315460228	1.4819695398438972	4.803170536097922	+	PAY
CELESTRAK	STARLINK-35452		2025-236U	66104	2025-10-19	US												2026-08-03T04:32:34.634400	6840801.667127996	0.00012967	0.9277838691043976	2.4664992989183863	1.4462862832868733	4.838906152532506	+	PAY
CELESTRAK	STARLINK-35561		2025-236V	66105	2025-10-19	US												2026-08-03T14:00:01.999872	6840854.102633116	0.00010983	0.9277664158118777	2.4419564789768424	1.6213236086401321	1.1213653177600966	+	PAY
CELESTRAK	STARLINK-35584		2025-236W	66106	2025-10-19	US												2026-08-03T04:20:27.510144	6840792.126482644	0.00010032	0.9277856144336496	2.4655725290855774	1.8783495209350771	4.406776592372727	+	PAY
CELESTRAK	STARLINK-35593		2025-236X	66107	2025-10-19	US												2026-08-03T12:36:42.450912	6840599.246139836	0.00010514	0.9277751424581377	2.441020982497773	1.4641933614123348	4.820950205187989	+	PAY
CELESTRAK	STARLINK-35590		2025-236Y	66108	2025-10-19	US												2026-08-03T11:42:17.778528	6840791.790628756	0.00013375	0.9277856144336496	2.44933224039577	1.560758938266677	4.724443969528214	+	PAY
CELESTRAK	STARLINK-35545		2025-236Z	66109	2025-10-19	US												2026-08-03T05:05:53.176992	6840743.597509327	0.00012458	0.9277821237751457	2.4689549771759425	1.7734430155854544	4.51173545759991	+	PAY
CELESTRAK	STARLINK-35427		2025-236AA	66110	2025-10-19	US												2026-08-03T14:00:01.999872	6843329.570147183	0.00011705	0.9278117943724296	2.4762556894370347	1.6134155217993462	2.532141132085893	+	PAY
CELESTRAK	STARLINK-35574		2025-236AB	66111	2025-10-19	US												2026-08-03T04:03:05.012064	6840725.051632184	0.00009638	0.9277995770676656	2.501423337250793	1.7330997299256052	4.552024638052947	+	PAY
CELESTRAK	STARLINK-35531		2025-236AC	66112	2025-10-19	US												2026-08-03T14:00:01.999872	6843492.722344149	0.00008811	0.9277751424581377	2.4680386793186453	1.9376470822715848	0.0776549344089837	+	PAY
CELESTRAK	STARLINK-35491		2025-236AD	66113	2025-10-19	US												2026-08-03T12:10:14.793024	6840796.225092256	0.00017115	0.9278240116771935	2.476201584230223	1.5856019548395643	4.699674256783911	+	PAY
CELESTRAK	STARLINK-35496		2025-237A	66114	2025-10-22	US												2026-08-03T00:57:04.701600	6840812.251041712	0.00008536	0.9277786331166417	1.3610705825582499	1.4491974924791997	4.8359076768775795	+	PAY
CELESTRAK	STARLINK-35428		2025-237B	66115	2025-10-22	US												2026-08-03T14:00:01.999872	6840865.521948459	0.00011625	0.9278222663479416	1.3507329973986875	1.6956955787261145	2.0589910985164903	+	PAY
CELESTRAK	STARLINK-35573		2025-237C	66116	2025-10-22	US												2026-08-02T23:38:25.976832	6840820.118414379	0.00011259	0.9277751424581377	1.367472450254565	1.6923305839282696	4.59282694530607	+	PAY
CELESTRAK	STARLINK-35572		2025-237D	66117	2025-10-22	US												2026-08-03T00:33:22.808160	6853346.360537912	0.00012129	0.9278205210186895	1.3963489227288113	1.6716449416336328	4.613528295563975	+	PAY
CELESTRAK	STARLINK-35468		2025-237E	66118	2025-10-22	US												2026-08-03T14:00:01.999872	6843361.949317798	0.0001654	0.9278240116771935	1.352481817309186	1.6870073297096868	1.1719275061903724	+	PAY
CELESTRAK	STARLINK-35547		2025-237F	66119	2025-10-22	US												2026-08-03T00:26:54.082464	6840849.983131261	0.0001115	0.9277995770676656	1.3711428776715093	1.6894891879060232	4.5956683413283175	+	PAY
CELESTRAK	STARLINK-35553		2025-237G	66120	2025-10-22	US												2026-08-02T21:37:21.883008	6840761.988961628	0.00008836	0.9277856144336496	1.3708147557721342	1.6187405213471808	4.6663716293266075	+	PAY
CELESTRAK	STARLINK-35631		2025-237H	66121	2025-10-22	US												2026-08-03T08:38:49.822368	6853318.362707408	0.00012706	0.9277995770676656	1.3709753260633177	1.4688132479423641	4.816370461230756	+	PAY
CELESTRAK	STARLINK-35653		2025-237J	66122	2025-10-22	US												2026-08-03T00:30:19.914048	6853321.536596613	0.00012171	0.9278117943724296	1.396073160706996	1.5901851894553016	4.69499153840081	+	PAY
CELESTRAK	STARLINK-35628		2025-237K	66123	2025-10-22	US												2026-08-03T15:25:28.377984	6840764.455827107	0.00011871	0.9277646704826257	1.3149834183300877	1.9140415041383614	4.37111777042523	+	PAY
CELESTRAK	STARLINK-35645		2025-237L	66124	2025-10-22	US												2026-08-03T13:45:37.349280	6840772.893712713	0.00019957	0.9277716517996337	1.3198232163458679	1.6203758948562994	4.664957912632492	+	PAY
CELESTRAK	STARLINK-35649		2025-237M	66125	2025-10-22	US												2026-08-03T07:24:22.611456	6840809.112421076	0.00011321	0.9277664158118777	1.3406397583344043	1.6173966178231451	4.6677644020696984	+	PAY
CELESTRAK	STARLINK-35658		2025-237N	66126	2025-10-22	US												2026-08-03T00:51:00.340704	6840782.963333394	0.00014771	0.9277786331166417	1.3605347664778877	3.92256117134568	2.362167006892669	+	PAY
CELESTRAK	STARLINK-35629		2025-237P	66127	2025-10-22	US												2026-08-03T14:00:01.999872	6840853.389299017	0.00009785	0.9278187756894376	1.3509860701402268	1.6396931990173726	1.9120134315475439	+	PAY
CELESTRAK	STARLINK-35612		2025-237Q	66128	2025-10-22	US												2026-08-02T21:38:56.814144	6853306.29718471	0.00016704	0.9277856144336496	1.4079797968641015	1.6393877663982737	4.64587797324969	+	PAY
CELESTRAK	STARLINK-35632		2025-237R	66129	2025-10-22	US												2026-08-03T00:37:55.796736	6853299.25674834	0.00011915	0.9277995770676656	1.3966997339084624	1.2763767352759732	5.008782539287618	+	PAY
CELESTRAK	STARLINK-35637		2025-237S	66130	2025-10-22	US												2026-08-03T14:00:01.999872	6843401.445046634	0.00011245	0.9278100490431777	1.3497364143957986	1.6487706564569953	2.5688104996702936	+	PAY
CELESTRAK	STARLINK-35630		2025-237T	66131	2025-10-22	US												2026-08-03T00:47:59.327520	6840812.8454778455	0.0001215	0.9277908504214055	1.3603410349309162	1.4674065125652564	4.817770215290855	+	PAY
CELESTRAK	STARLINK-34412		2025-237U	66132	2025-10-22	US												2026-08-02T23:50:33.136512	6840812.91681019	0.00012004	0.9277821237751457	1.3683730401485943	1.6959556327846619	4.589217604412945	+	PAY
CELESTRAK	STARLINK-35520		2025-237V	66133	2025-10-22	US												2026-08-02T21:46:27.465312	6840789.219713194	0.00008091	0.9277594344948698	1.3714186396933241	1.6540921653463259	4.631004277364194	+	PAY
CELESTRAK	STARLINK-35525		2025-237W	66134	2025-10-22	US												2026-08-03T15:22:26.788512	6840811.2494171215	0.00014047	0.9277733971288856	1.3147390722348085	1.7148802378640362	4.570333141906367	+	PAY
CELESTRAK	STARLINK-34852		2025-237X	66135	2025-10-22	US												2026-08-03T00:39:27.308160	6853336.671590127	0.00011938	0.9277995770676656	1.396731149834998	1.3680990234560313	4.917067232424569	+	PAY
CELESTRAK	STARLINK-35592		2025-237Y	66136	2025-10-22	US												2026-08-02T23:29:20.338368	6840825.105751872	0.00011041	0.9277629251533738	1.3667394119687277	1.8723909668687686	4.41275609039006	+	PAY
